date,region,value,metric,pop,rate,rollraw,rollrate,roll_change,rank
2021-11-16,London,92,newAdmissions,9002488,1.0219397126660985,98.57142857142857,1.0949354064279626,7.644305772230889,7
2020-10-11,North East and Yorkshire,99,covidOccupiedMVBeds,8207113,1.2062707068856002,89.85714285714286,1.0948690831616776,32.14285714285715,2
2021-10-28,London,88,newAdmissions,9002488,0.9775075512458333,98.42857142857143,1.093348543520096,1.9230769230769273,7
2021-10-27,South East,124,newAdmissions,9217265,1.3453014533052918,100.71428571428571,1.0926699591938143,5.538922155688614,6
2021-04-24,London,93,covidOccupiedMVBeds,9002488,1.0330477530211648,98.28571428571429,1.0917616806122294,-8.266666666666657,1
2021-03-28,North West,73,covidOccupiedMVBeds,7367456,0.9908440579760504,80.42857142857143,1.0916735902945525,-16.46884272997033,3
2021-08-22,East of England,65,covidOccupiedMVBeds,6269161,1.0368213545640317,68.42857142857143,1.0915108326069698,23.1362467866324,6
2021-09-20,Midlands,114,newAdmissions,10827512,1.0528734579098133,118.14285714285714,1.0911357765556589,-20.936902485659655,4
2020-11-25,South East,114,covidOccupiedMVBeds,9217265,1.236809400619381,100.57142857142857,1.0911200727268726,22.648083623693378,7
2020-11-21,South West,64,covidOccupiedMVBeds,5659143,1.1309132849267107,61.714285714285715,1.0905235247507568,7.730673316708233,6
2020-12-04,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,61.714285714285715,1.0905235247507568,-9.243697478991596,7
2021-09-10,South West,66,covidOccupiedMVBeds,5659143,1.1662543250806703,61.714285714285715,1.0905235247507565,0.6993006993007026,6
2021-12-15,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,61.714285714285715,1.0905235247507565,4.096385542168679,6
2021-12-18,South West,57,covidOccupiedMVBeds,5659143,1.0072196443878516,61.714285714285715,1.0905235247507565,2.369668246445501,6
2021-11-17,London,96,newAdmissions,9002488,1.0663718740863637,98.14285714285714,1.0901748177043629,4.407294832826744,7
2021-12-04,North West,85,newAdmissions,7367456,1.1537225332597847,80.28571428571429,1.0897345608268891,-3.602058319039451,6
2021-11-29,South East,117,newAdmissions,9217265,1.2693570164251544,100.42857142857143,1.089570186259931,3.0791788856304985,5
2021-05-13,East of England,63,hospitalBeds,6269161,1.0049191590389845,68.28571428571429,1.0892321043551807,-28.97473997028231,5
2021-08-21,East of England,71,newAdmissions,6269161,1.132527941139173,68.28571428571429,1.0892321043551807,14.628297362110326,6
2021-10-22,London,109,newAdmissions,9002488,1.2107763987022255,98,1.0885879547964963,15.48821548821548,6
2021-11-29,London,101,newAdmissions,9002488,1.1219120758616952,98,1.0885879547964963,11.908646003262644,6
2021-04-01,Midlands,104,covidOccupiedMVBeds,10827512,0.9605161370405315,117.85714285714286,1.0884969959593935,-19.19686581782566,2
2021-07-17,Midlands,116,newAdmissions,10827512,1.0713449220836697,117.85714285714286,1.0884969959593935,41.50943396226415,3
2020-09-27,South East,114,hospitalBeds,9217265,1.236809400619381,100.28571428571429,1.0880202997929893,35,5
2021-11-18,South East,103,newAdmissions,9217265,1.1174681426648794,100.28571428571429,1.0880202997929893,-3.703703703703694,5
2021-12-29,South East,104,covidOccupiedMVBeds,9217265,1.1283173479334705,100.28571428571429,1.0880202997929893,9.859154929577464,5
2021-12-16,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,61.57142857142857,1.0879991647397596,2.132701421800946,6
2021-11-13,London,83,newAdmissions,9002488,0.921967349470502,97.85714285714286,1.0870010918886297,6.2015503875969085,7
2021-11-18,London,104,newAdmissions,9002488,1.155236196926894,97.85714285714286,1.0870010918886297,0.292825768667649,6
2021-08-21,East of England,67,covidOccupiedMVBeds,6269161,1.0687235500890788,68.14285714285714,1.0869533761033916,26.861702127659566,6
2021-11-10,South East,108,newAdmissions,9217265,1.1717141690078348,100.14285714285714,1.0864704133260479,-7.641633728590255,6
2020-11-22,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,61.42857142857143,1.0854748047287626,5.392156862745103,6
2021-09-29,South West,62,newAdmissions,5659143,1.095572244772751,61.42857142857143,1.0854748047287626,3.3653846153846154,3
2020-09-11,London,115,hospitalBeds,9002488,1.277424640832623,97.71428571428571,1.0854142289807631,NA,3
2020-10-26,London,117,covidOccupiedMVBeds,9002488,1.2996407215427557,97.71428571428571,1.085414228980763,22.142857142857135,4
2020-11-04,East of England,87,newAdmissions,6269161,1.3877455053395502,68,1.0846746478516025,23.636363636363637,6
2021-09-21,Midlands,123,newAdmissions,10827512,1.135995046692167,117.42857142857143,1.0845388250649957,-19.49069539666993,3
2021-09-22,Midlands,110,newAdmissions,10827512,1.0159305295621006,117.42857142857143,1.0845388250649957,-9.371554575523712,3
2020-09-27,North West,73,newAdmissions,7367456,0.9908440579760504,79.85714285714286,1.0839174724238985,45.95300261096606,1
2021-06-23,North West,84,covidOccupiedMVBeds,7367456,1.14014932698614,79.85714285714286,1.0839174724238985,34.375,1
2021-11-11,London,106,newAdmissions,9002488,1.1774522776370266,97.57142857142857,1.0838273660728963,5.727554179566554,7
2021-09-03,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,61.285714285714285,1.0829504447177654,-7.741935483870972,6
2020-09-08,North East and Yorkshire,84,hospitalBeds,8207113,1.0235024179635397,88.85714285714286,1.0826845305668735,NA,2
2020-11-05,East of England,67,newAdmissions,6269161,1.0687235500890788,67.85714285714286,1.0823959195998134,18.159203980099505,7
2021-12-30,South East,95,covidOccupiedMVBeds,9217265,1.0306745005161508,99.71428571428571,1.081820753925223,7.219662058371728,5
2021-09-16,London,103,newAdmissions,9002488,1.1441281565718278,97.28571428571429,1.0806536402571632,-15.087281795511215,5
2021-03-03,South West,55,covidOccupiedMVBeds,5659143,0.9718786042338919,61.142857142857146,1.0804260847067682,-37.60932944606414,7
2021-08-10,South West,65,newAdmissions,5659143,1.1485838050036905,61.142857142857146,1.0804260847067682,10.025706940874045,5
2021-08-13,South West,71,newAdmissions,5659143,1.2546069254655696,61.142857142857146,1.0804260847067682,2.637889688249409,5
2021-09-08,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,61.142857142857146,1.0804260847067682,-1.8348623853210944,6
2021-12-13,South West,66,covidOccupiedMVBeds,5659143,1.1662543250806703,61.142857142857146,1.0804260847067682,8.62944162436549,6
2020-11-08,East of England,70,newAdmissions,6269161,1.1165768433766496,67.71428571428571,1.0801171913480243,9.72222222222221,7
2020-11-12,East of England,73,covidOccupiedMVBeds,6269161,1.1644301366642202,67.71428571428571,1.0801171913480243,20.918367346938766,5
2021-03-27,North East and Yorkshire,82,covidOccupiedMVBeds,8207113,0.9991333127739316,88.57142857142857,1.079203229825501,-16.77852348993289,4
2021-02-28,London,97,newAdmissions,9002488,1.07747991444143,97.14285714285714,1.0790667773492966,-33.59375,6
2021-10-24,South East,119,newAdmissions,9217265,1.2910554269623364,99.42857142857143,1.0787209809913398,16.97478991596639,6
2021-11-24,South East,115,newAdmissions,9217265,1.2476586058879722,99.42857142857143,1.0787209809913398,-3.6011080332409913,5
2021-03-09,Midlands,101,newAdmissions,10827512,0.932808940779747,116.71428571428571,1.0779418735743327,-31.171019376579622,3
2020-12-05,South West,57,covidOccupiedMVBeds,5659143,1.0072196443878516,61,1.0779017246957712,-9.915611814345983,7
2021-09-21,South West,52,newAdmissions,5659143,0.9188670440029524,61,1.0779017246957712,-16.110019646365416,4
2021-07-21,South West,63,newAdmissions,5659143,1.1132427648497307,61,1.077901724695771,54.71014492753622,5
2021-10-23,London,93,newAdmissions,9002488,1.0330477530211648,97,1.07747991444143,8.293460925039875,6
2020-09-07,North East and Yorkshire,100,hospitalBeds,8207113,1.2184552594804043,88.42857142857143,1.0774625794548147,NA,2
2021-03-11,North West,55,newAdmissions,7367456,0.7465263450504489,79.28571428571429,1.0761613545532445,-19.096209912536438,2
2021-08-23,East of England,70,newAdmissions,6269161,1.1165768433766496,67.42857142857143,1.0755597348444461,9.767441860465116,6
2021-08-24,East of England,69,newAdmissions,6269161,1.100625745614126,67.42857142857143,1.0755597348444461,7.02947845804989,6
2021-09-07,East of England,66,newAdmissions,6269161,1.0527724523265554,67.42857142857143,1.0755597348444461,-3.673469387755099,6
2021-09-22,East of England,63,covidOccupiedMVBeds,6269161,1.0049191590389845,67.42857142857143,1.0755597348444461,-17.62652705061082,5
2020-11-20,South West,65,covidOccupiedMVBeds,5659143,1.1485838050036905,60.857142857142854,1.075377364684774,8.121827411167509,6
2021-09-07,South West,65,covidOccupiedMVBeds,5659143,1.1485838050036905,60.857142857142854,1.075377364684774,-4.697986577181208,6
2021-09-18,South West,56,covidOccupiedMVBeds,5659143,0.9895491243108718,60.857142857142854,1.075377364684774,-2.9612756264236966,6
2021-05-23,South West,46,cases,5659143,0.8128439235410733,60.857142857142854,1.0753773646847737,-31.840000000000007,7
2021-12-31,South East,95,covidOccupiedMVBeds,9217265,1.0306745005161508,99,1.074071321590515,5.15933232169955,5
2021-12-28,North East and Yorkshire,79,covidOccupiedMVBeds,8207113,0.9625796549895195,88.14285714285714,1.0739812787134422,-12.85310734463277,5
2020-11-07,East of England,58,newAdmissions,6269161,0.9251636702263668,67.28571428571429,1.073281006592657,10.304449648711953,7
2021-08-28,East of England,54,newAdmissions,6269161,0.8613592791762725,67.28571428571429,1.073281006592657,-1.4644351464435146,6
2021-09-06,East of England,87,newAdmissions,6269161,1.3877455053395502,67.28571428571429,1.073281006592657,-4.655870445344118,6
2021-11-30,East of England,67,newAdmissions,6269161,1.0687235500890788,67.28571428571429,1.073281006592657,9.280742459396766,7
2021-08-02,South West,70,newAdmissions,5659143,1.2369364053885898,60.714285714285715,1.0728530046737768,-11.273486430062633,5
2021-09-09,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,60.714285714285715,1.0728530046737768,-2.0737327188940076,6
2021-09-27,South West,75,newAdmissions,5659143,1.325289005773489,60.714285714285715,1.0728530046737768,-4.92170022371364,3
2021-12-19,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,60.714285714285715,1.0728530046737768,0.7109004739336526,6
2021-10-21,London,71,newAdmissions,9002488,0.7886708652097064,96.57142857142857,1.0727193257178302,17.97556719022687,6
2021-11-01,London,108,newAdmissions,9002488,1.1996683583471592,96.57142857142857,1.0727193257178302,0.4457652303120378,7
2021-03-15,North East and Yorkshire,85,newAdmissions,8207113,1.0356869705583438,88,1.072240628342756,-21.025641025641026,1
2021-07-26,Midlands,129,covidOccupiedMVBeds,10827512,1.1914094392137362,116,1.07134492208367,21.92192192192193,4
2021-10-17,London,106,newAdmissions,9002488,1.1774522776370266,96.42857142857143,1.0711324628099637,28.816793893129766,6
2021-10-26,London,107,newAdmissions,9002488,1.188560317992093,96.42857142857143,1.0711324628099637,-4.390934844192636,6
2021-04-25,London,91,covidOccupiedMVBeds,9002488,1.0108316723110322,96.42857142857143,1.0711324628099634,-8.906882591093119,1
2021-08-20,East of England,76,covidOccupiedMVBeds,6269161,1.212283429951791,67.14285714285714,1.071002278340868,27.027027027027028,6
2021-12-28,South East,99,covidOccupiedMVBeds,9217265,1.074071321590515,98.71428571428571,1.070971548656632,9.85691573926867,6
2020-09-26,North West,66,newAdmissions,7367456,0.8958316140605387,78.85714285714286,1.070344266150254,50.000000000000014,1
2020-12-31,South West,75,covidOccupiedMVBeds,5659143,1.325289005773489,60.57142857142857,1.0703286446627798,2.168674698795179,7
2021-08-18,South West,68,covidOccupiedMVBeds,5659143,1.20159536523463,60.57142857142857,1.0703286446627798,18.435754189944124,5
2021-11-26,South West,54,covidOccupiedMVBeds,5659143,0.954208084156912,60.57142857142857,1.0703286446627798,-5.5679287305122465,6
2020-10-15,Midlands,146,newAdmissions,10827512,1.3484168846915154,115.85714285714286,1.0700255317855372,55.66218809980806,3
2021-11-20,London,86,newAdmissions,9002488,0.9552914705357008,96.28571428571429,1.0695455999020969,-1.6058394160583922,5
2020-11-06,East of England,61,newAdmissions,6269161,0.9730169635139375,67,1.0687235500890788,13.559322033898304,7
2021-03-26,East of England,54,covidOccupiedMVBeds,6269161,0.8613592791762725,67,1.0687235500890788,-21.44053601340034,5
2021-03-29,North West,74,covidOccupiedMVBeds,7367456,1.004417264249695,78.71428571428571,1.0684052366825905,-14.573643410852716,3
2021-10-25,London,98,newAdmissions,9002488,1.0885879547964963,96.14285714285714,1.0679587369942303,-3.025936599423631,7
2021-08-12,South West,77,newAdmissions,5659143,1.3606300459274487,60.42857142857143,1.0678042846517826,4.4444444444444535,5
2021-09-04,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,60.42857142857143,1.0678042846517826,-7.641921397379912,6
2021-10-02,Midlands,99,newAdmissions,10827512,0.9143374766058906,115.57142857142857,1.067386751189272,3.585147247119078,4
2020-10-01,North West,89,covidOccupiedMVBeds,7367456,1.2080153583543627,78.57142857142857,1.066466207214927,78.57142857142857,1
2021-06-22,North West,83,covidOccupiedMVBeds,7367456,1.1265761207124956,78.57142857142857,1.066466207214927,42.48704663212434,1
2021-05-14,East of England,60,hospitalBeds,6269161,0.957065865751414,66.85714285714286,1.0664448218372897,-24.758842443729904,5
2021-09-04,East of England,68,newAdmissions,6269161,1.0846746478516025,66.85714285714286,1.0664448218372897,-0.6369426751592386,6
2021-10-27,London,98,newAdmissions,9002488,1.0885879547964963,96,1.0663718740863637,-5.35211267605634,7
2021-10-29,London,92,newAdmissions,9002488,1.0219397126660985,96,1.0663718740863637,-2.0408163265306123,7
2021-09-23,Midlands,124,newAdmissions,10827512,1.1452307787790954,115.42857142857143,1.0660673608911393,-10.022271714922041,3
2021-12-09,South West,63,covidOccupiedMVBeds,5659143,1.1132427648497307,60.285714285714285,1.0652799246407854,14.986376021798359,6
2021-12-11,South West,59,covidOccupiedMVBeds,5659143,1.0425606845418114,60.285714285714285,1.0652799246407854,12.834224598930474,6
2021-12-12,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,60.285714285714285,1.0652799246407854,10.471204188481678,6
2021-11-19,London,76,newAdmissions,9002488,0.8442110669850379,95.85714285714286,1.064785011178497,-2.8943560057887017,5
2021-11-25,South East,94,newAdmissions,9217265,1.01982529524756,98.14285714285714,1.0647720027888659,-2.136752136752147,5
2021-07-18,North East and Yorkshire,98,covidOccupiedMVBeds,8207113,1.1940861542907963,87.28571428571429,1.0635373764893246,36.99551569506727,3
2021-03-02,South East,89,newAdmissions,9217265,0.9655792689046045,98,1.063222116321924,-32.01189296333003,5
2020-12-06,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,60.142857142857146,1.0627555646297884,-11.55462184873949,7
2021-10-29,South West,67,covidOccupiedMVBeds,5659143,1.1839248451576503,60.142857142857146,1.0627555646297884,1.9370460048426204,6
2021-11-27,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,60.142857142857146,1.0627555646297884,-5.8165548098433915,6
2021-12-10,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,60.142857142857146,1.0627555646297884,12.566844919786096,6
2022-01-06,North East and Yorkshire,92,covidOccupiedMVBeds,8207113,1.1209788387219721,87.14285714285714,1.061796726118638,6.271777003484316,5
2021-11-19,South East,99,newAdmissions,9217265,1.074071321590515,97.85714285714286,1.0616722298549826,-10.10498687664042,6
2021-11-26,South East,97,newAdmissions,9217265,1.052372911053333,97.85714285714286,1.0616722298549826,0,5
2021-11-27,South East,78,newAdmissions,9217265,0.8462380109501029,97.85714285714286,1.0616722298549826,0.5873715124816425,5
2021-12-27,South East,93,covidOccupiedMVBeds,9217265,1.0089760899789688,97.85714285714286,1.0616722298549826,10.128617363344052,6
2021-10-24,London,96,newAdmissions,9002488,1.0663718740863637,95.57142857142857,1.061611285362764,-0.8888888888888931,7
2021-11-02,London,100,newAdmissions,9002488,1.1108040355066289,95.57142857142857,1.061611285362764,-0.8888888888888931,7
2021-09-06,South West,67,covidOccupiedMVBeds,5659143,1.1839248451576503,60,1.0602312046187914,-6.458797327394203,6
2021-11-28,South East,103,newAdmissions,9217265,1.1174681426648794,97.71428571428571,1.060122343388041,1.9374068554396315,5
2021-08-22,East of England,53,newAdmissions,6269161,0.845408181413749,66.42857142857143,1.0596086370819227,10.97852028639619,6
2021-11-18,East of England,61,newAdmissions,6269161,0.9730169635139375,66.42857142857143,1.0596086370819227,-16.815742397137747,7
2021-07-04,North West,80,newAdmissions,7367456,1.085856501891562,78,1.0587100893442731,32.846715328467155,1
2021-12-03,North West,66,newAdmissions,7367456,0.8958316140605387,78,1.0587100893442731,-7.770270270270268,6
2020-11-24,South East,111,covidOccupiedMVBeds,9217265,1.204261784813608,97.57142857142857,1.0585724569210995,26.247689463955627,7
2021-12-26,South East,99,covidOccupiedMVBeds,9217265,1.074071321590515,97.57142857142857,1.0585724569210995,9.455128205128208,6
2020-10-02,North East and Yorkshire,100,newAdmissions,8207113,1.2184552594804043,86.85714285714286,1.0583154253772655,28.541226215644834,2
2020-10-10,North East and Yorkshire,97,covidOccupiedMVBeds,8207113,1.1819016016959922,86.85714285714286,1.0583154253772655,35.11111111111111,2
2020-11-19,South West,61,covidOccupiedMVBeds,5659143,1.0779017246957712,59.857142857142854,1.0577068446077942,5.808080808080806,6
2021-10-16,East of England,84,newAdmissions,6269161,1.3398922120519796,66.28571428571429,1.0573299088301336,26.77595628415302,5
2021-11-22,South East,98,newAdmissions,9217265,1.0632221163219242,97.42857142857143,1.0570225704541578,-7.71312584573748,5
2021-10-31,London,103,newAdmissions,9002488,1.1441281565718278,95.14285714285714,1.056850696639164,-0.4484304932735448,7
2020-09-13,Midlands,151,hospitalBeds,10827512,1.3945955451261565,114.42857142857143,1.0568316288042112,21.732522796352587,4
2021-03-15,South East,75,covidOccupiedMVBeds,9217265,0.8136903951443297,97.28571428571429,1.0554726839872164,-32.9064039408867,6
2021-10-26,South East,94,newAdmissions,9217265,1.01982529524756,97.28571428571429,1.0554726839872164,4.930662557781215,7
2021-11-20,South East,78,newAdmissions,9217265,0.8462380109501029,97.28571428571429,1.0554726839872162,-9.441489361702123,6
2021-04-29,South West,46,hospitalBeds,5659143,0.8128439235410733,59.714285714285715,1.055182484596797,-16.733067729083658,7
2021-03-28,North East and Yorkshire,81,covidOccupiedMVBeds,8207113,0.9869487601791276,86.42857142857143,1.0530934742652067,-15.855354659248949,4
2021-07-07,North East and Yorkshire,111,newAdmissions,8207113,1.3524853380232489,86.42857142857143,1.0530934742652067,71.87500000000001,2
2021-06-26,East of England,75,hospitalBeds,6269161,1.1963323321892674,66,1.0527724523265554,22.546419098143243,5
2021-08-06,South West,66,newAdmissions,5659143,1.1662543250806703,59.57142857142857,1.0526581245858,-11.087420042643927,5
2021-08-08,South West,46,newAdmissions,5659143,0.8128439235410733,59.57142857142857,1.0526581245858,-3.917050691244243,5
2020-12-25,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,59.57142857142857,1.0526581245857998,9.736842105263156,7
2021-02-24,South West,56,newAdmissions,5659143,0.9895491243108718,59.57142857142857,1.0526581245857998,-33.70429252782194,7
2022-01-01,South East,94,covidOccupiedMVBeds,9217265,1.01982529524756,97,1.052372911053333,0.4437869822485228,5
2021-09-24,Midlands,101,newAdmissions,10827512,0.932808940779747,113.85714285714286,1.0515540676116808,-9.122006841505133,3
2020-11-04,South East,109,newAdmissions,9217265,1.1825633742764259,96.85714285714286,1.0508230245863914,27.92452830188681,7
2021-05-04,South East,82,hospitalBeds,9217265,0.8896348320244671,96.85714285714286,1.0508230245863914,-17.11491442542787,6
2020-11-11,East of England,74,covidOccupiedMVBeds,6269161,1.180381234426744,65.85714285714286,1.0504937240747663,20.997375328083994,5
2021-09-05,East of England,62,newAdmissions,6269161,0.9889680612764611,65.85714285714286,1.0504937240747663,-5.338809034907589,6
2021-10-19,East of England,83,covidOccupiedMVBeds,6269161,1.323941114289456,65.85714285714286,1.0504937240747663,20.997375328083994,5
2021-12-03,East of England,79,newAdmissions,6269161,1.2601367232393617,65.85714285714286,1.0504937240747663,3.595505617977538,7
2021-10-01,Midlands,121,newAdmissions,10827512,1.1175235825183107,113.71428571428571,1.0502346773135482,-0.12547051442911805,4
2020-11-18,South West,69,covidOccupiedMVBeds,5659143,1.2192658853116098,59.42857142857143,1.0501337645748028,2.7160493827160583,6
2020-12-26,South West,56,covidOccupiedMVBeds,5659143,0.9895491243108718,59.42857142857143,1.0501337645748028,6.39386189258313,7
2021-09-22,South West,67,newAdmissions,5659143,1.1839248451576503,59.42857142857143,1.0501337645748028,-16.633266533066138,4
2021-10-23,South West,54,covidOccupiedMVBeds,5659143,0.954208084156912,59.42857142857143,1.0501337645748028,18.518518518518515,6
2021-10-28,South West,65,covidOccupiedMVBeds,5659143,1.1485838050036905,59.42857142857143,1.0501337645748028,4.260651629072685,6
2021-04-02,Midlands,96,covidOccupiedMVBeds,10827512,0.886630280345106,113.57142857142857,1.0489152870154157,-18.711656441717796,2
2021-03-06,East of England,67,newAdmissions,6269161,1.0687235500890788,65.71428571428571,1.0482149958229772,-28.348909657320874,4
2021-08-25,East of England,66,newAdmissions,6269161,1.0527724523265554,65.71428571428571,1.0482149958229772,0.8771929824561373,6
2021-10-21,South East,83,newAdmissions,9217265,0.9004840372930581,96.57142857142857,1.0477232516525083,36.565656565656575,7
2021-12-25,South East,108,covidOccupiedMVBeds,9217265,1.1717141690078348,96.57142857142857,1.0477232516525083,8.333333333333336,6
2020-12-24,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,59.285714285714285,1.0476094045638056,10.666666666666668,7
2021-07-20,South West,68,newAdmissions,5659143,1.20159536523463,59.285714285714285,1.0476094045638056,60.231660231660236,5
2021-10-24,South West,53,covidOccupiedMVBeds,5659143,0.9365375640799323,59.285714285714285,1.0476094045638056,15.921787709497199,6
2021-12-08,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,59.285714285714285,1.0476094045638056,12.466124661246608,6
2021-07-19,London,117,newAdmissions,9002488,1.2996407215427557,94.28571428571429,1.0473295191919643,35.523613963039026,4
2021-10-23,South East,87,newAdmissions,9217265,0.9438808583674224,96.42857142857143,1.046173365185567,18.213660245183895,7
2021-11-23,South East,99,newAdmissions,9217265,1.074071321590515,96.42857142857143,1.0461733651855667,-8.288043478260864,5
2020-09-06,North East and Yorkshire,90,hospitalBeds,8207113,1.096609733532364,85.85714285714286,1.0461308727824614,NA,2
2021-10-30,London,80,newAdmissions,9002488,0.8886432284053031,94.14285714285714,1.0457426562840977,-2.9455081001472796,7
2020-12-07,South West,54,covidOccupiedMVBeds,5659143,0.954208084156912,59.142857142857146,1.0450850445528084,-10.967741935483868,7
2021-11-10,London,99,newAdmissions,9002488,1.0996959951515626,94,1.044155793376231,0.7656967840735003,7
2021-11-28,London,106,newAdmissions,9002488,1.1774522776370266,94,1.044155793376231,0.4580152671755747,6
2021-08-19,East of England,66,newAdmissions,6269161,1.0527724523265554,65.42857142857143,1.043657539319399,14.499999999999996,6
2021-07-16,Midlands,107,newAdmissions,10827512,0.9882233333013162,113,1.0436377258228853,43.55716878402905,3
2020-09-25,North West,71,newAdmissions,7367456,0.9636976454287614,76.85714285714286,1.043197853602965,48.61878453038674,1
2022-01-02,South East,93,covidOccupiedMVBeds,9217265,1.0089760899789688,96.14285714285714,1.0430735922516836,-1.4641288433382158,5
2022-01-05,North East and Yorkshire,93,covidOccupiedMVBeds,8207113,1.133163391316776,85.57142857142857,1.0426495720410889,2.0442930153321903,5
2021-06-29,South West,76,hospitalBeds,5659143,1.342959525850469,59,1.0425606845418114,69.9588477366255,6
2021-09-05,South West,55,covidOccupiedMVBeds,5659143,0.9718786042338919,59,1.0425606845418114,-8.628318584070794,6
2021-10-22,South West,62,covidOccupiedMVBeds,5659143,1.095572244772751,59,1.0425606845418114,17.329545454545457,6
2021-10-25,South West,58,covidOccupiedMVBeds,5659143,1.0248901644648316,59,1.0425606845418114,11.924119241192411,6
2021-10-26,South West,60,covidOccupiedMVBeds,5659143,1.0602312046187912,59,1.0425606845418114,9.84042553191489,6
2020-11-03,East of England,76,newAdmissions,6269161,1.212283429951791,65.28571428571429,1.0413788110676099,24.523160762942787,6
2021-11-29,East of England,62,newAdmissions,6269161,0.9889680612764611,65.28571428571429,1.0413788110676099,5.299539170506922,7
2021-03-30,North West,71,covidOccupiedMVBeds,7367456,0.9636976454287614,76.71428571428571,1.0412588241353016,-13.942307692307695,3
2021-06-21,North West,81,covidOccupiedMVBeds,7367456,1.0994297081652065,76.71428571428571,1.0412588241353016,47.933884297520656,1
2020-10-23,Midlands,142,covidOccupiedMVBeds,10827512,1.3114739563438027,112.71428571428571,1.0409989452266202,26.442307692307693,3
2020-10-25,London,111,covidOccupiedMVBeds,9002488,1.232992479412358,93.71428571428571,1.040982067560498,22.388059701492534,4
2021-07-14,London,112,covidOccupiedMVBeds,9002488,1.2441005197674242,93.71428571428571,1.040982067560498,27.87524366471733,2
2021-09-17,London,76,newAdmissions,9002488,0.8442110669850379,93.71428571428571,1.040982067560498,-18.102372034956314,5
2020-10-08,South West,69,hospitalBeds,5659143,1.2192658853116098,58.857142857142854,1.0400363245308142,56.06060606060604,7
2021-10-27,South West,64,covidOccupiedMVBeds,5659143,1.1309132849267107,58.857142857142854,1.0400363245308142,5.641025641025633,6
2021-05-24,South West,75,cases,5659143,1.325289005773489,58.857142857142854,1.040036324530814,-30.405405405405407,7
2021-11-21,South East,104,newAdmissions,9217265,1.1283173479334705,95.85714285714286,1.0399738193178005,-12.51629726205997,5
2020-09-10,London,98,hospitalBeds,9002488,1.0885879547964963,93.57142857142857,1.0393952046526314,NA,3
2021-11-21,London,86,newAdmissions,9002488,0.9552914705357008,93.57142857142857,1.0393952046526314,-6.428571428571431,6
2021-05-15,East of England,59,hospitalBeds,6269161,0.9411147679888904,65.14285714285714,1.0391000828158208,-22.972972972972975,5
2021-08-18,East of England,78,newAdmissions,6269161,1.2441856254768382,65.14285714285714,1.0391000828158208,14.572864321608039,6
2021-08-20,East of England,65,newAdmissions,6269161,1.0368213545640317,65.14285714285714,1.0391000828158208,9.352517985611508,6
2021-09-10,East of England,54,newAdmissions,6269161,0.8613592791762725,65.14285714285714,1.0391000828158208,0.4405286343612209,6
2021-09-23,East of England,61,covidOccupiedMVBeds,6269161,0.9730169635139375,65.14285714285714,1.0391000828158208,-20.000000000000007,5
2021-04-26,London,85,covidOccupiedMVBeds,9002488,0.9441834301806346,93.42857142857143,1.0378083417447646,-11.14130434782608,1
2020-12-30,South West,67,covidOccupiedMVBeds,5659143,1.1839248451576503,58.714285714285715,1.0375119645198172,0.9828009828009793,7
2021-08-04,South West,82,newAdmissions,5659143,1.448982646312348,58.714285714285715,1.0375119645198172,-15.605749486652973,5
2021-09-19,South West,50,covidOccupiedMVBeds,5659143,0.8835260038489927,58.714285714285715,1.0375119645198172,-8.463251670378611,6
2021-09-26,South West,59,newAdmissions,5659143,1.0425606845418114,58.714285714285715,1.0375119645198172,-10.457516339869278,3
2021-12-20,South West,52,covidOccupiedMVBeds,5659143,0.9188670440029524,58.714285714285715,1.037511964519817,-3.971962616822433,6
2021-10-22,South East,82,newAdmissions,9217265,0.8896348320244671,95.57142857142857,1.0368740463839172,23.888888888888893,7
2021-11-19,East of England,54,newAdmissions,6269161,0.8613592791762725,65,1.0368213545640317,-18.165467625899282,7
2021-11-21,East of England,63,newAdmissions,6269161,1.0049191590389845,65,1.0368213545640317,-14.473684210526317,7
2021-12-04,East of England,73,newAdmissions,6269161,1.1644301366642202,65,1.0368213545640317,0.6637168141592953,7
2021-11-03,London,82,newAdmissions,9002488,0.9108593091154357,93.28571428571429,1.036221478836898,-2.8273809523809463,7
2021-03-16,North East and Yorkshire,82,newAdmissions,8207113,0.9991333127739316,85,1.0356869705583438,-21.916010498687665,1
2021-07-05,South East,113,hospitalBeds,9217265,1.2259601953507901,95.42857142857143,1.0353241599169756,49.440715883668915,7
